run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.accuracy,metrics.recall,metrics.precision,metrics.f1_score,params.C,params.solver,params.max_iter,params.modelo,params.test_size,tags.mlflow.source.name,tags.modelo,tags.mlflow.user,tags.framework,tags.mlflow.runName,tags.proposito,tags.mlflow.source.type
70a62eb889f949f3a8f1328d2c922e41,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/70a62eb889f949f3a8f1328d2c922e41/artifacts,2025-10-16 04:35:16.054000+00:00,2025-10-16 04:35:18.667000+00:00,0.8530805687203792,0.9,0.8811188811188811,0.8904593639575972,1.0,liblinear,200,,,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,Regresion Logistica,Christian,scikit-learn,LogisticRegression_Manual,Clasificación binaria QSAR Biodegradation,LOCAL
50047884af344c29a957b209258f84a6,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/50047884af344c29a957b209258f84a6/artifacts,2025-10-16 04:31:47.016000+00:00,2025-10-16 04:31:49.538000+00:00,0.8530805687203792,0.9,0.8811188811188811,0.8904593639575972,1.0,liblinear,200,,,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,Regresion Logistica,Christian,scikit-learn,LogisticRegression_Manual,Clasificación binaria QSAR Biodegradation,LOCAL
c42de85b144e436bbd8d86afb3fb11a5,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/c42de85b144e436bbd8d86afb3fb11a5/artifacts,2025-10-16 04:23:49.936000+00:00,2025-10-16 04:23:52.430000+00:00,0.8530805687203792,0.9,0.8811188811188811,0.8904593639575972,1.0,liblinear,200,,,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,Regresion Logistica,Christian,scikit-learn,LogisticRegression_Manual,Clasificación binaria QSAR Biodegradation,LOCAL
238e73c2f7a44764be5b4f833a1c85cc,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/238e73c2f7a44764be5b4f833a1c85cc/artifacts,2025-10-16 04:14:54.998000+00:00,2025-10-16 04:14:59.534000+00:00,0.8530805687203792,0.9,0.8811188811188811,0.8904593639575972,1.0,liblinear,200,,,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,Regresion Logistica,Christian,scikit-learn,LogisticRegression_Manual,Clasificación binaria QSAR Biodegradation,LOCAL
f1cadd21cd64416da2beef109ec381f3,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/f1cadd21cd64416da2beef109ec381f3/artifacts,2025-10-16 04:35:15.678000+00:00,2025-10-16 04:35:15.707000+00:00,,,,,,,,Regresion Logistica,0.2,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,,Christian,,bittersweet-doe-594,,LOCAL
228a1bf0db754bb982f4fb9f0fb1da88,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/228a1bf0db754bb982f4fb9f0fb1da88/artifacts,2025-10-16 04:31:46.666000+00:00,2025-10-16 04:31:46.700000+00:00,,,,,,,,Regresion Logistica,0.2,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,,Christian,,dazzling-swan-588,,LOCAL
35f6efabb92d42328133ae719fca61b3,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/35f6efabb92d42328133ae719fca61b3/artifacts,2025-10-16 04:23:49.606000+00:00,2025-10-16 04:23:49.637000+00:00,,,,,,,,Regresion Logistica,0.2,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,,Christian,,resilient-chimp-576,,LOCAL
4d110f7ab22a4398ae96bad0d99c38c4,468532580829688563,FINISHED,file:///C:/Users/Christian/Documents/mlflow%202/mlruns/468532580829688563/4d110f7ab22a4398ae96bad0d99c38c4/artifacts,2025-10-16 04:13:51.670000+00:00,2025-10-16 04:13:51.739000+00:00,,,,,,,,Regresion Logistica,0.2,C:\Users\Christian\Documents\mlflow 2\venv\Lib\site-packages\ipykernel_launcher.py,,Christian,,casual-penguin-175,,LOCAL
